id,clave,name,nacionalidad,designador_iata,linea_ferrea,clavetransporte_id/id
cfd_mx_traslado.cartaporte_estaciones_EF191,EF191,Meseta,México,,A,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF192,EF192,Ciudad Juárez,México,,A,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF193,EF193,Iturbe,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF194,EF194,Embarcadero Central,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF195,EF195,Tlaxcoapan,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF196,EF196,Tetepango,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF197,EF197,Valentín,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF198,EF198,El Gorrión,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF199,EF199,Rosal,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF200,EF200,General Zaragoza,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF201,EF201,Benito Juárez,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF202,EF202,Tlaxiaca,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF203,EF203,Tecamatl,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF204,EF204,Concepción,México,,AB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF205,EF205,Los Lobos,México,,AC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF206,EF206,Garma,México,,AC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF207,EF207,Valle de Santiago,México,,AC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF208,EF208,Covadonga,México,,AC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF209,EF209,Brande,México,,AC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF210,EF210,La Bolsa,México,,AC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF211,EF211,Jaral del Progreso,México,,AC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF212,EF212,Cuarta Parte,México,,AE,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF213,EF213,La Cuesta,México,,AE,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF214,EF214,Teresa,México,,AE,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF215,EF215,Noche Buena,México,,AE,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF216,EF216,Marfol,México,,AE,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF217,EF217,Guanajuato,México,,AE,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF218,EF218,AEDO,México,,AK,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF219,EF219,Dinamita,México,,AK,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF220,EF220,Buenavista,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF221,EF221,Huehuetoca,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF222,EF222,Tlaltepoxco,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF223,EF223,Tula,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF224,EF224,Daxthi,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF225,EF225,Aragón,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF226,EF226,Dazu,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF227,EF227,Pachuquilla,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF228,EF228,Polotitlan,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF229,EF229,Palmillas,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF230,EF230,San Juan del Rio,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF231,EF231,Ahorcado,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF232,EF232,La Griega,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF233,EF233,Querétaro,México,,Juárez,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF234,EF234,Valle de México,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF235,EF235,Lechería,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF236,EF236,Cuautitlán,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF237,EF237,Teoloyucan,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF238,EF238,Huehuetoca,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF239,EF239,San Sebastián,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF240,EF240,Apaxco,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF241,EF241,Vito,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF242,EF242,Calera,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF243,EF243,Bojay,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF244,EF244,Teocalco,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF245,EF245,Carrasco,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF246,EF246,Endo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF247,EF247,Magua,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF248,EF248,Sayula,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF249,EF249,Rancho Nuevo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF250,EF250,Escandón,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF251,EF251,Aragón,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF252,EF252,Nopala,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF253,EF253,Mejia,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF254,EF254,Huichapan,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF255,EF255,San Jose de Atlan,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF256,EF256,Atlan,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF257,EF257,El Zapote,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF258,EF258,Rayón,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF259,EF259,Cambalache,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF260,EF260,Mercader,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF261,EF261,Bernal,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF262,EF262,San Nicolás,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF263,EF263,La Llave,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF264,EF264,La Fuente,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF265,EF265,Noria,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF266,EF266,Viborillas,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF267,EF267,Fertimex,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF268,EF268,Las Adjuntas,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF269,EF269,Mariscala,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF270,EF270,Cosio,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF271,EF271,Jocoqui,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF272,EF272,Escobedo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF273,EF273,Comonfort,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF274,EF274,Rinconcillo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF275,EF275,Dolores Hidalgo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF276,EF276,Rio Laja,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF277,EF277,Villa de Reyes,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF278,EF278,Jesus Maria,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF279,EF279,La Pila,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF280,EF280,Esparita,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF281,EF281,San Luis Potosí,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF282,EF282,Perasco,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF283,EF283,Pinto,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF284,EF284,Arriola,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF285,EF285,Bocas,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF286,EF286,Enramada,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF287,EF287,Moctezuma,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF288,EF288,Venado,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF289,EF289,Laborcilla,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF290,EF290,Charcas,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF291,EF291,Laguna Seca,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF292,EF292,El Cubo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF293,EF293,Berrendo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF294,EF294,La Maroma,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF295,EF295,Coronados,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF296,EF296,Madley,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF297,EF297,Catorce,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF298,EF298,Poblazon,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF299,EF299,Collado,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF300,EF300,Venegas,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF301,EF301,La Trueba,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF302,EF302,San Vicente,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF303,EF303,El Salado,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF304,EF304,San Salvador,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF305,EF305,La Ventura,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF306,EF306,Huron,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF307,EF307,Santa Elena,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF308,EF308,Ledezma,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF309,EF309,La Zacatera,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF310,EF310,Gomez Farías,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF311,EF311,San Miguel,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF312,EF312,Guillermo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF313,EF313,El Cobre,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF314,EF314,Benjamin Méndez,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF315,EF315,Agua Nueva,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF316,EF316,Encantada,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF317,EF317,Angostura,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF318,EF318,Saltillo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF319,EF319,Almacenes,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF320,EF320,ZINCAMEX,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF321,EF321,Rojas,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF322,EF322,Ramiro E. Martinez,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF323,EF323,Ramos Arizpe,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF324,EF324,Santa Maria,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF325,EF325,Ojo Caliente,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF326,EF326,Higueras,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF327,EF327,La Mariposa,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF328,EF328,Rinconada,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF329,EF329,Los Fierros,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF330,EF330,Soledad,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF331,EF331,Garcia,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF332,EF332,Alcali,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF333,EF333,Durazno,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF334,EF334,Santa Catarina,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF335,EF335,Leona,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF336,EF336,Monterrey,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF337,EF337,Cortavia 9,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF338,EF338,Ramón Travieso,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF339,EF339,Topo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF340,EF340,Leal,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF341,EF341,Salinas Victoria,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF342,EF342,Morales,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF343,EF343,El Puerto,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF344,EF344,Álamo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF345,EF345,Villaldama,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF346,EF346,Bustamante,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF347,EF347,Golondrinas,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF348,EF348,Candela,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF349,EF349,Brasil,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF350,EF350,Lampazos,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF351,EF351,Naranjo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF352,EF352,Rodriguez,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF353,EF353,Anáhuac,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF354,EF354,Huizachito,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF355,EF355,Jarita,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF356,EF356,Sanchez,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF357,EF357,Sección Sanchez,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF358,EF358,Nuevo Laredo,México,,B,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF359,EF359,Montelongo,México,,BA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF360,EF360,Delgadillo,México,,BA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF361,EF361,Siete Reales,México,,BA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF362,EF362,Lourdes,México,,BA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF363,EF363,San Luis de la Paz,México,,BA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF364,EF364,Pozos,México,,BA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF365,EF365,Vanegas de Abajo,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF366,EF366,Tepiche,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF367,EF367,San Isidro,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF368,EF368,Cedral,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF369,EF369,Las Tuzas,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF370,EF370,La Cabra,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF371,EF371,San Jose de las Trojes,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF372,EF372,Matehuala,México,,BB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF373,EF373,Chichimequillas,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF374,EF374,Puerto Carrozas,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF375,EF375,San José Iturbide,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF376,EF376,Presa de la Cebada,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF377,EF377,Ing. Buchaman Lopez,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF378,EF378,Piedra de Lumbre,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF379,EF379,Parritas,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF380,EF380,Melchor,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF381,EF381,San Felipe,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF382,EF382,Pronapade,México,,BC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF383,EF383,San Miguel Allende,México,,BD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF384,EF384,Josefa O. de Domínguez,México,,BD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF385,EF385,Los Garcia,México,,BF,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF386,EF386,Escobedo,México,,BF,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF387,EF387,Salitre,México,,BG,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF388,EF388,Melville,México,,BG,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF389,EF389,Las Cotuchas,México,,BG,cartaporte_clavetransporte_04
