id,clave,name
cfd_mx_traslado.cartaporte_materialpeligroso_M2135,M2135,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, EN FORMA ESPECIAL, FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2136,M2136,"LÍQUIDO REGULADO PARA AVIACIÓN, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2137,M2137,"SÓLIDO REGULADO PARA AVIACIÓN, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2138,M2138,"MERCAPTANOS, LÍQUIDOS, INFLAMABLES, N.E.P., o MERCAPTANOS EN MEZCLA, LÍQUIDA, INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2139,M2139,GAS REFRIGERANTE R 404A
cfd_mx_traslado.cartaporte_materialpeligroso_M2140,M2140,GAS REFRIGERANTE R 407A
cfd_mx_traslado.cartaporte_materialpeligroso_M2141,M2141,GAS REFRIGERANTE R 407B
cfd_mx_traslado.cartaporte_materialpeligroso_M2142,M2142,GAS REFRIGERANTE R 407C
cfd_mx_traslado.cartaporte_materialpeligroso_M2143,M2143,DIÓXIDO DE TIOUREA
cfd_mx_traslado.cartaporte_materialpeligroso_M2144,M2144,XANTATOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2145,M2145,"NITROGLICERINA EM MEZCLA, DESENSIBILIZADA, LÍQUIDA, INFLAMABLE, N.E.P., con un máximo del 30 %, en masa, de nitroglicerina"
cfd_mx_traslado.cartaporte_materialpeligroso_M2146,M2146,"TETRANITRATO DE PENTAERITRITA (TETRANITRATO DE PENTAERITRITOL; PENTRITA; TNPE), EN MEZCLA, DESENSIBILIZADO, SÓLIDO, N.E.P., con más del 10 % pero no más del 20 %, en masa, de TNPE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2147,M2147,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, SÓLIDO, TÓXICO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2148,M2148,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, LÍQUIDO, INFLAMABLE, TÓXICO, de punto de inflamación inferior a 23 °C"
cfd_mx_traslado.cartaporte_materialpeligroso_M2149,M2149,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación igual o superior a 23 °C"
cfd_mx_traslado.cartaporte_materialpeligroso_M2150,M2150,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, LÍQUIDO, TÓXICO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2151,M2151,"PLAGUICIDA PIRETROIDEO, SÓLIDO, TÓXICO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2152,M2152,"PLAGUICIDA PIRETROIDEO, LÍQUIDO, INFLAMABLE, TÓXICO, de punto de inflamación inferior a 23 °C"
cfd_mx_traslado.cartaporte_materialpeligroso_M2153,M2153,"PLAGUICIDA PIRETROIDEO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C"
cfd_mx_traslado.cartaporte_materialpeligroso_M2154,M2154,"PLAGUICIDA PIRETROIDEO, LÍQUIDO, TÓXICO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2155,M2155,"GAS INSECTICIDA, INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2156,M2156,"GAS INSECTICIDA, TÓXICO, INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2157,M2157,GENERADOR QUÍMICO DE OXÍGENO (Producto o material explosivo)
cfd_mx_traslado.cartaporte_materialpeligroso_M2158,M2158,"NITROGLICERINA EN MEZCLA, DESENSIBILIZADA, LÍQUIDA, N.E.P., con un máximo del 30 %, en masa, de nitroglicerina"
cfd_mx_traslado.cartaporte_materialpeligroso_M2159,M2159,"MÁQUINAS REFRIGERADORAS que contienen gas líquido inflamable, no tóxico"
cfd_mx_traslado.cartaporte_materialpeligroso_M2160,M2160,UNIDAD DE TRANSPORTE SOMETIDA A FUMIGACIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2161,M2161,"FIBRAS DE ORIGEN VEGETAL, SECAS"
cfd_mx_traslado.cartaporte_materialpeligroso_M2162,M2162,"CLOROSILANOS TÓXICOS CORROSIVOS, N.E.P"
cfd_mx_traslado.cartaporte_materialpeligroso_M2163,M2163,"CLOROSILANOS TÓXICOS CORROSIVOS INFLAMABLES, N.E.P"
cfd_mx_traslado.cartaporte_materialpeligroso_M2164,M2164,"MERCANCÍAS PELIGROSAS EN ARTÍCULOS o MERCANCÍAS PELIGROSAS EN MAQUINARIA
oMERCANCÍAS PELIGROSAS EN APARATOS"
cfd_mx_traslado.cartaporte_materialpeligroso_M2165,M2165,"TRINITROFENOL (ÁCIDO PÍCRICO) HUMEDECIDO con un mínimo del 10 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2166,M2166,"TRINITROCLOROBENCENO (CLORURO DE PICRILO) HUMEDECIDO con un mínimo del 10 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2167,M2167,"TRINITROTOLUENO (TNT) HUMEDECIDO con un mínimo del 10 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2168,M2168,"TRINITROBENCENO
HUMEDECIDO con un mínimo del 10 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2169,M2169,"ÁCIDO TRINITROBENZOICO HUMEDECIDO con un mínimo del 10 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2170,M2170,"DINITRO-o-CRESOLATO DE SODIO HUMEDECIDO con un mínimo del 10 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2171,M2171,"NITRATO DE UREA
HUMEDECIDO con un mínimo del 10 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2172,M2172,2-METILBUTANAL
cfd_mx_traslado.cartaporte_materialpeligroso_M2173,M2173,"SUSTANCIA BIOLÓGICA, CATEGORÍA B"
cfd_mx_traslado.cartaporte_materialpeligroso_M2174,M2174,ACETILENO EXENTO DE SOLVENTE
cfd_mx_traslado.cartaporte_materialpeligroso_M2175,M2175,"NITRATO DE AMONIO, EN EMULSIÓN, SUSPENSIÓN o GEL, explosivos intermediarios para voladuras"
cfd_mx_traslado.cartaporte_materialpeligroso_M2176,M2176,"4-NITROFENILHIDRAZINA con un mínimo del 30 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2177,M2177,PERBORATO DE SODIO MONOHIDRATADO
cfd_mx_traslado.cartaporte_materialpeligroso_M2178,M2178,CARBONATO DE SODIO PEROXIHIDRATADO
cfd_mx_traslado.cartaporte_materialpeligroso_M2179,M2179,"EXPLOSIVO DESENSIBILIZADO, LÍQUIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2180,M2180,"EXPLOSIVO DESENSIBILIZADO, SÓLIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2181,M2181,"LÍQUIDO TÓXICO POR INHALACIÓN, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2182,M2182,"LÍQUIDO TÓXICO POR INHALACIÓN, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2183,M2183,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2184,M2184,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2185,M2185,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2186,M2186,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2187,M2187,"LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2188,M2188,"LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2189,M2189,"LÍQUIDO TÓXICO POR INHALACIÓN, CORROSIVO, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2190,M2190,"LÍQUIDO TÓXICO POR INHALACIÓN, CORROSIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2191,M2191,"SUSTANCIA
ORGANOMETÁLICA, SÓLIDA, PIROFÓRICA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2192,M2192,"SUSTANCIA
ORGANOMETÁLICA, LÍQUIDA, PIROFÓRICA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2193,M2193,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, PIROFÓRICA, HIDRORREACTIVA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2194,M2194,"SUSTANCIA ORGANOMETÁLICA, LÍQUIDA, PIROFÓRICA, HIDRORREACTIVA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2195,M2195,"SUSTANCIA
ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2196,M2196,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA, INFLAMABLE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2197,M2197,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA, QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2198,M2198,"SUSTANCIA
ORGANOMETÁLICA, LÍQUIDA, HIDRORREACTIVA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2199,M2199,"SUSTANCIA ORGANOMETÁLICA, LÍQUIDA, HIDRORREACTIVA, INFLAMABLE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2200,M2200,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2201,M2201,"METALES ALCALINOS, AMALGAMA SÓLIDA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2202,M2202,"METALES ALCALINOTÉRREOS, AMALGAMA SÓLIDA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2203,M2203,"POTASIO METÁLICO, ALEACIONES SÓLIDAS DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2204,M2204,"POTASIO Y SODIO, ALEACIONES SÓLIDAS DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2205,M2205,CLORATO DE BARIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2206,M2206,PERCLORATO DE BARIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2207,M2207,"CLORATO Y CLORURO DE MAGNESIO EN SOLUCIÓN, MEZCLA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2208,M2208,PERCLORATO DE PLOMO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2209,M2209,CLORONITROBENCENOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2210,M2210,CLORHIDRATO DE 4-CLORO-o- TOLUIDINA EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2211,M2211,beta-NAFTILAMINA EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2212,M2212,"ÁCIDO FÓRMICO con un mínimo del 10 % pero no más del 85 %, en masa, de ácido"
cfd_mx_traslado.cartaporte_materialpeligroso_M2213,M2213,"ÁCIDO FÓRMICO con un mínimo del 5 % y un máximo del 10 %, en masa, de ácido"
cfd_mx_traslado.cartaporte_materialpeligroso_M2214,M2214,CIANURO DE POTASIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2215,M2215,CIANURO DE SODIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2216,M2216,FLUORURO DE SODIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2217,M2217,CLOROACETOFENONA LÍQUIDA
cfd_mx_traslado.cartaporte_materialpeligroso_M2218,M2218,"BROMURO DE XILILO, SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2219,M2219,"TOLUILEN-2,4 -DIAMINA EN SOLUCIÓN"
cfd_mx_traslado.cartaporte_materialpeligroso_M2220,M2220,"TRIFLUORURO DE BORO Y ÁCIDO ACÉTICO, COMPLEJO SÓLIDO DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2221,M2221,"TRIFLUORURO DE BORO Y ÁCIDO PROPIÓNICO, COMPLEJO SÓLIDO DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2222,M2222,HIDRÓGENODIFLUORURO DE POTASIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2223,M2223,FLUORURO DE POTASIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2224,M2224,"HIDRÓXIDO DE
TETRAMETILAMONIO SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2225,M2225,DINITRO-o-CRESOLATO DE AMONIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2226,M2226,ÁCIDO BROMOACÉTICO SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2227,M2227,ACRILAMIDA EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M2228,M2228,"CLORUROS DE
CLOROBENCILO, SÓLIDOS"
cfd_mx_traslado.cartaporte_materialpeligroso_M2229,M2229,"ISOCIANATO DE 3-CLORO-4- METILFENILO, SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2230,M2230,CLOROTOLUIDINAS LÍQUIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M2231,M2231,XILENOLES LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2232,M2232,NITROBENZOTRIFLUORUROS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2233,M2233,DIFENILOS POLICLORADOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2234,M2234,NITROCRESOLES LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2235,M2235,"HIDRATO DE
HEXAFLUORACETONA, SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2236,M2236,CLOROCRESOLES SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2237,M2237,"ALCOHOL alfa-
METILBENCÍLICO SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2238,M2238,"NITRILOS SÓLIDOS TÓXICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2239,M2239,"SELENIO, COMPUESTO DE, LÍQUIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2240,M2240,CLORODINITROBENCENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2241,M2241,DICLOROANILINAS SÓLIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M2242,M2242,DINITROBENCENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2243,M2243,CLORHIDRATO DE NICOTINA SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2244,M2244,SULFATO DE NICOTINA SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2245,M2245,NITROTOLUENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2246,M2246,NITROXILENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2247,M2247,"GASES LACRIMÓGENOS, SUSTANCIA SÓLIDA PARA LA FABRICACIÓN DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2248,M2248,CIANUROS DE BROMOBENCILO SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2249,M2249,DIFENILCLOROARSINA SÓLIDA
cfd_mx_traslado.cartaporte_materialpeligroso_M2250,M2250,TOLUIDINAS SÓLIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M2251,M2251,XILIDINAS SÓLIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M2252,M2252,ÁCIDO FOSFÓRICO SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2253,M2253,DINITROTOLUENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2254,M2254,CRESOLES SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2255,M2255,ÁCIDO NITROSILSULFÚRICO SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2256,M2256,CLORONITROTOLUENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2257,M2257,NITROANISOL SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2258,M2258,NITROBROMOBENCENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2259,M2259,N-ETILBENCILTOLUIDINAS SÓLIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M2260,M2260,"TOXINAS EXTRAÍDAS DE UN MEDIO VIVO, SÓLIDAS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2261,M2261,"ÁCIDO PROPIÓNICO con un mínimo del 90 %, en masa, de ácido"
cfd_mx_traslado.cartaporte_materialpeligroso_M2262,M2262,"COMPUESTO
ORGANOFOSFORADO SÓLIDO TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2263,M2263,"COMPUESTO
ORGANOARSENICAL, SÓLIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2264,M2264,"CARBONILOS METÁLICOS, SÓLIDOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2265,M2265,"COMPUESTO
ORGANOMETÁLICO SÓLIDO TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2266,M2266,"COMPUESTO
ORGANOMETÁLICO SÓLIDO TÓXICO, SÓLIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2267,M2267,HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO o HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO INSTALADO EN UN EQUIPO o HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO EMBALADO CON UN EQUIPO
cfd_mx_traslado.cartaporte_materialpeligroso_M2268,M2268,"PINTURAS INFLAMABLES, CORROSIVAS (incluidos pinturas, lacas, esmaltes, colores, goma laca, barnices, bruñidores, encáusticos, bases líquidas para lacas) o MATERIAL INFLAMABLE, CORROSIVO RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)"
cfd_mx_traslado.cartaporte_materialpeligroso_M2269,M2269,"PINTURAS CORROSIVAS, INFLAMABLES (incluidos pinturas, lacas, esmaltes, colores, goma laca, barnices, bruñidores, encáusticos, bases líquidas para lacas) o MATERIAL CORROSIVO, INFLAMABLE RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)"
cfd_mx_traslado.cartaporte_materialpeligroso_M2270,M2270,"HIDROGENODIFLUORUROS EN SOLUCIÓN, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2271,M2271,ÁCIDO CROTÓNICO LÍQUIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2272,M2272,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen líquidos inflamables"
cfd_mx_traslado.cartaporte_materialpeligroso_M2273,M2273,1-HIDROXIBENZOTRIAZOL MONOHIDRATADO
cfd_mx_traslado.cartaporte_materialpeligroso_M2274,M2274,"ETANOL Y GASOLINA, MEZCLA DE, o ETANOL Y COMBUSTIBLE PARA MOTORES, MEZCLA DE, con más del 10 % de etanol"
cfd_mx_traslado.cartaporte_materialpeligroso_M2275,M2275,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen sustancias que reaccionan con el agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2276,M2276,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen gas licuado inflamable"
cfd_mx_traslado.cartaporte_materialpeligroso_M2277,M2277,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen gas licuado inflamable"
cfd_mx_traslado.cartaporte_materialpeligroso_M2278,M2278,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen hidrógeno en un hidruro metálico"
cfd_mx_traslado.cartaporte_materialpeligroso_M2279,M2279,BATERÍAS DE IÓN LITIO (incluidas las baterías poliméricas de ión litio)
cfd_mx_traslado.cartaporte_materialpeligroso_M2280,M2280,BATERÍAS DE IÓN LITIO INSTALADAS EN UN EQUIPO o BATERÍAS DE IÓN LITIO EMBALADAS CON UN EQUIPO (incluidas las baterías poliméricas de ión litio)
cfd_mx_traslado.cartaporte_materialpeligroso_M2281,M2281,"METALES ALCALINOS, DISPERSIÓN DE, INFLAMABLE
oMETALES ALCALINOTÉRREOS,
DISPERSIÓN DE, INFLAMABLE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2282,M2282,"MEZCLA ANTIDETONANTE PARA COMBUSTIBLES DE MOTORES, INFLAMABLE"
cfd_mx_traslado.cartaporte_materialpeligroso_M2283,M2283,"HIDRAZINA EN SOLUCIÓN ACUOSA, INFLAMABLE, con más del 37 %, en masa, de hidrazina"
cfd_mx_traslado.cartaporte_materialpeligroso_M2284,M2284,"HIPOCLORITO DE CALCIO SECO, CORROSIVO o HIPOCLORITO DE CALCIO EN MEZCLA SECA, CORROSIVO, con más del 39 % de cloro activo (8,8 % de oxígeno activo)"
cfd_mx_traslado.cartaporte_materialpeligroso_M2285,M2285,"HIPOCLORITO DE CALCIO EN MEZCLA SECA, CORROSIVO, con más del 10 % pero no más del 39 % de cloro activo"
cfd_mx_traslado.cartaporte_materialpeligroso_M2286,M2286,"HIPOCLORITO DE CALCIO, HIDRATADO, CORROSIVO o HIPOCLORITO DE CALCIO HIDRATADO EN MEZCLA, CORROSIVO, con un mínimo del 5,5 % pero no más del 16 % de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M2287,M2287,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, CORROSIVO, N.E.P., con una CL50 inferior o igual a 200 ml /m3 y con concentración saturada de vapor superior o igual a 500 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2288,M2288,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, CORROSIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2289,M2289,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2290,M2290,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
cfd_mx_traslado.cartaporte_materialpeligroso_M2291,M2291,"PETRÓLEO BRUTO ÁCIDO, INFLAMABLE, TÓXICO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2292,M2292,YODO
cfd_mx_traslado.cartaporte_materialpeligroso_M2293,M2293,BATERÍAS DE NÍQUEL- HIDRURO METÁLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M2294,M2294,HARINA DE KRILL
cfd_mx_traslado.cartaporte_materialpeligroso_M2295,M2295,MONOCLORURO DE YODO LÍQUIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2296,M2296,"CONDENSADOR ELÉCTRICO DE DOBLE CAPA (con una capacidad de almacenamiento de energía superior a 0,3 Wh)"
cfd_mx_traslado.cartaporte_materialpeligroso_M2297,M2297,"PRODUCTO QUÍMICO A PRESIÓN, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2298,M2298,"PRODUCTO QUÍMICO A PRESIÓN, INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2299,M2299,"PRODUCTO QUÍMICO A PRESIÓN, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2300,M2300,"PRODUCTO QUÍMICO A PRESIÓN, CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2301,M2301,"PRODUCTO QUÍMICO A PRESIÓN, INFLAMABLE, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2302,M2302,"PRODUCTO QUÍMICO A PRESIÓN, INFLAMABLE, CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2303,M2303,MERCURIO CONTENIDO EN OBJETOS MANUFACTURADOS
cfd_mx_traslado.cartaporte_materialpeligroso_M2304,M2304,"HEXAFLUORURO DE URANIO, MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS, menos de 0,1 kg por bulto, no fisionable o fisionable exceptuado"
cfd_mx_traslado.cartaporte_materialpeligroso_M2305,M2305,"CONDENSADOR ASIMÉTRICO (con una capacidad de almacenamiento de energía superior a 0,3 Wh)"
cfd_mx_traslado.cartaporte_materialpeligroso_M2306,M2306,"EMBALAJES/ENVASES DESECHADOS, VACÍOS, SIN LIMPIAR"
cfd_mx_traslado.cartaporte_materialpeligroso_M2307,M2307,"GAS ADSORBIDO INFLAMABLE, N.E.P."
